row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,202406251749_PMA_dbgi_003140_01_01.mzML Peak height,
1,234.9612444597741,0.49536747,,,,,,,,,,,289647.66,
2,257.9770759009432,0.5060736,,,,,,,,,,,446874.28,
3,312.92025876355297,0.5060736,,,,,,,,,,,277848.88,
4,198.94009537535894,0.51537555,,,,,,,,,,,1086303.6,
5,216.95068344490429,0.51537555,,,,,,,,,,,1330122.1,
6,239.96658269650678,0.51537555,,,,,,,,,,,1342522.6,
7,241.99954839404936,0.51537555,,,,,,,,,,,1937535.8,
8,255.9441856121524,0.51537555,,,,,,,,,,,256204.03,
9,265.0154117517896,0.51537555,,,,,,,,,,,577901.5,
10,328.89787673814465,0.51537555,,,,,,,,,,,367170.8,
12,214.91763312676983,0.519817,,,,,,,,,,,1057985.8,
13,232.9283129011625,0.519817,,,,,,,,,,,366784.94,
15,236.9050437310851,0.5494023,,,,,,,,,,,832033.94,
16,252.8825515620261,0.5494023,,,,,,,,,,,521892.12,
17,320.8665232410502,0.5494023,,,,,,,,,,,1425774.0,
19,336.84397544746923,0.5494023,,,,,,,,,,,1066977.6,
20,122.92479387815571,0.5611918,,,,,,,,,,,757485.9,
21,206.8861901445959,0.5611918,,,,,,,,,,,1343021.1,
22,249.04631094506394,0.5611918,,,,,,,,,,,824650.8,
23,265.0235354534581,0.5611918,,,,,,,,,,,938374.75,
24,290.8474941052473,0.5611918,,,,,,,,,,,2392344.0,
25,292.84548552115047,0.5611918,,,,,,,,,,,696399.1,
26,256.98253419814785,0.57278335,,,,,,,,,,,284136.78,
27,212.85198757793427,0.5842061,,,,,,,,,,,440825.38,
28,174.8960291197392,0.5955227,,,,,,,,,,,577962.8,
29,192.05546033428018,0.5955227,,,,,,,,,,,452622.12,
30,200.04430548106524,0.5955227,,,,,,,,,,,675189.7,
31,272.9774045038189,0.5955227,,,,,,,,,,,731082.25,
32,182.94566412794333,0.6081017,,,,,,,,,,,646756.44,
33,219.02667405730563,0.6081017,,,,,,,,,,,2.946523E7,
36,290.0754923604452,0.6081017,,,,,,,,,,,499297.72,
37,176.01088800722164,0.61924547,,,,,,,,,,,1022295.9,
38,235.02141346401078,0.61924547,,,,,,,,,,,3212573.8,
39,249.03636060058918,0.61924547,,,,,,,,,,,855337.6,
40,273.0816846167463,0.61924547,,,,,,,,,,,607675.6,
41,281.0697813678209,0.61924547,,,,,,,,,,,619741.44,
42,293.06303340030496,0.61924547,,,,,,,,,,,527209.9,
43,353.08454073004907,0.61924547,,,,,,,,,,,568256.25,
47,381.0793471075762,0.61924547,,,,,,,,,,,2.5138854E7,
49,517.008585117135,0.61924547,,,,,,,,,,,432930.03,
50,130.05003845973528,0.6303975,,,,,,,,,,,625413.1,
51,263.0161508163821,0.6303975,,,,,,,,,,,862364.3,
52,145.0495663255931,0.6415411,,,,,,,,,,,1365185.4,
53,163.05996414948794,0.6415411,,,,,,,,,,,351396.4,
54,198.0972513843471,0.6415411,,,,,,,,,,,3012476.8,
55,343.1234321063761,0.6415411,,,,,,,,,,,351182.94,
56,127.03917221240596,0.65286183,,,,,,,,,,,1364038.4,
57,180.08664560890006,0.65286183,,,,,,,,,,,3912133.5,
58,214.0921332010847,0.65286183,,,,,,,,,,,441456.28,
59,230.99018312971566,0.65286183,,,,,,,,,,,1759310.0,
60,133.04968443712295,0.66394925,,,,,,,,,,,289643.56,
61,179.05505698500642,0.66394925,,,,,,,,,,,644380.9,
62,219.04754951691444,0.66394925,,,,,,,,,,,312944.12,
63,289.09168702479747,0.66394925,,,,,,,,,,,421252.56,
64,325.1128435294863,0.66394925,,,,,,,,,,,996897.06,
65,360.1500224396683,0.66394925,,,,,,,,,,,5567479.5,
66,203.0526253637058,0.6751325,,,,,,,,,,,1597343.6,
67,138.05504973106008,0.6870658,,,,,,,,,,,7002428.0,
68,365.10545030755566,0.6870658,,,,,,,,,,,1419117.6,
69,136.06192071933404,0.74091333,,,,,,,,,,,259914.25,
70,130.0864402934147,0.7512903,,,,,,,,,,,257128.34,
71,157.0131349785926,0.7512903,,,,,,,,,,,263303.9,
72,284.1339961826528,0.80617356,,,,,,,,,,,418464.88,
73,335.0742854301488,0.80617356,,,,,,,,,,,235394.56,
74,193.03438758888439,0.815219,,,,,,,,,,,338080.4,
75,210.06086272105895,0.8226151,,,,,,,,,,,2285576.8,
76,215.01620928172295,0.8226151,,,,,,,,,,,866471.3,
77,175.02376831934308,0.8283773,,,,,,,,,,,396709.28,
78,242.9824779390518,0.8390545,,,,,,,,,,,233108.61,
